Class,precision,recall,f1-score,support,accuracy,category_name
0,0.9090909090909091,0.7142857142857143,0.8,28.0,0.7142857142857143,Mapping
1,0.8333333333333334,0.9090909090909091,0.8695652173913043,22.0,0.9090909090909091,eCommerce
2,0.9285714285714286,0.5909090909090909,0.7222222222222223,22.0,0.5909090909090909,Messaging
3,0.7142857142857143,0.6818181818181818,0.6976744186046512,22.0,0.6818181818181818,Tools
4,0.9130434782608695,0.9545454545454546,0.9333333333333332,22.0,0.9545454545454546,Payments
5,0.9565217391304348,0.88,0.9166666666666666,25.0,0.88,Enterprise
6,0.7666666666666667,0.92,0.8363636363636363,25.0,0.92,Government
7,0.7727272727272727,0.68,0.7234042553191491,25.0,0.68,Financial
8,0.6,0.48,0.5333333333333332,25.0,0.48,Social
9,0.9230769230769231,0.48,0.631578947368421,25.0,0.48,Science
10,1.0,0.8571428571428571,0.923076923076923,28.0,0.8571428571428571,Telephony
11,0.27586206896551724,0.26666666666666666,0.2711864406779661,30.0,0.26666666666666666,Transportation
12,0.8636363636363636,0.8636363636363636,0.8636363636363636,22.0,0.8636363636363636,Sports
13,0.5526315789473685,0.7,0.6176470588235295,30.0,0.7,Security
14,1.0,0.68,0.8095238095238095,25.0,0.68,Email
15,0.6111111111111112,0.7333333333333333,0.6666666666666666,30.0,0.7333333333333333,Search
16,0.6923076923076923,0.8181818181818182,0.7500000000000001,22.0,0.8181818181818182,Travel
17,0.5789473684210527,0.7333333333333333,0.6470588235294117,30.0,0.7333333333333333,Reference
18,0.9444444444444444,0.7727272727272727,0.85,22.0,0.7727272727272727,Advertising
19,0.8571428571428571,0.8,0.8275862068965518,30.0,0.8,Video
20,0.7857142857142857,0.88,0.830188679245283,25.0,0.88,Data
21,0.5909090909090909,0.52,0.5531914893617023,25.0,0.52,Bitcoin
22,0.8571428571428571,0.8,0.8275862068965518,30.0,0.8,Games
23,0.8333333333333334,0.8,0.816326530612245,25.0,0.8,Project Management
24,0.75,0.96,0.8421052631578947,25.0,0.96,Education
25,0.14705882352941177,0.17857142857142858,0.16129032258064516,28.0,0.17857142857142858,Database
26,0.7419354838709677,0.7666666666666667,0.7540983606557377,30.0,0.7666666666666667,Cloud
27,0.42424242424242425,0.5,0.4590163934426229,28.0,0.5,Music
28,0.6666666666666666,0.5714285714285714,0.6153846153846153,28.0,0.5714285714285714,Photos
29,0.8636363636363636,0.8636363636363636,0.8636363636363636,22.0,0.8636363636363636,Other
30,0.5227272727272727,0.7666666666666667,0.6216216216216216,30.0,0.7666666666666667,Stocks
31,0.9565217391304348,0.7857142857142857,0.8627450980392156,28.0,0.7857142857142857,Application Development
32,0.9047619047619048,0.8636363636363636,0.8837209302325582,22.0,0.8636363636363636,Internet of Things
33,0.64,0.5333333333333333,0.5818181818181818,30.0,0.5333333333333333,Banking
34,0.4117647058823529,0.4666666666666667,0.43749999999999994,30.0,0.4666666666666667,Backend
35,0.7777777777777778,0.75,0.7636363636363638,28.0,0.75,Medical
36,0.8461538461538461,0.7857142857142857,0.8148148148148148,28.0,0.7857142857142857,Shipping
37,0.8928571428571429,0.8928571428571429,0.8928571428571429,28.0,0.8928571428571429,Weather
38,0.8695652173913043,0.9090909090909091,0.888888888888889,22.0,0.9090909090909091,Events
39,0.5428571428571428,0.6333333333333333,0.5846153846153846,30.0,0.6333333333333333,Analytics
accuracy,0.7110266159695817,0.7110266159695817,0.7110266159695817,0.7110266159695817,,accuracy
macro avg,0.7429756757176135,0.7185746753246753,0.7236391743732943,1052.0,,macro avg
weighted avg,0.73214319212872,0.7110266159695817,0.7145784514657435,1052.0,,weighted avg
