Class,precision,recall,f1-score,support,accuracy,category_name
0,0.7333333333333333,0.7857142857142857,0.7586206896551724,28.0,0.7857142857142857,Mapping
1,0.7916666666666666,0.8636363636363636,0.8260869565217391,22.0,0.8636363636363636,eCommerce
2,0.631578947368421,0.5454545454545454,0.5853658536585366,22.0,0.5454545454545454,Messaging
3,0.7058823529411765,0.5454545454545454,0.6153846153846153,22.0,0.5454545454545454,Tools
4,0.7777777777777778,0.9545454545454546,0.8571428571428572,22.0,0.9545454545454546,Payments
5,0.8928571428571429,1.0,0.9433962264150945,25.0,1.0,Enterprise
6,0.75,0.96,0.8421052631578947,25.0,0.96,Government
7,0.8947368421052632,0.68,0.7727272727272727,25.0,0.68,Financial
8,0.5,0.24,0.32432432432432434,25.0,0.24,Social
9,0.75,0.6,0.6666666666666665,25.0,0.6,Science
10,0.8846153846153846,0.8214285714285714,0.8518518518518519,28.0,0.8214285714285714,Telephony
11,0.6296296296296297,0.5666666666666667,0.5964912280701755,30.0,0.5666666666666667,Transportation
12,0.8260869565217391,0.8636363636363636,0.8444444444444444,22.0,0.8636363636363636,Sports
13,0.6896551724137931,0.6666666666666666,0.6779661016949153,30.0,0.6666666666666666,Security
14,0.9473684210526315,0.72,0.8181818181818181,25.0,0.72,Email
15,0.625,0.6666666666666666,0.6451612903225806,30.0,0.6666666666666666,Search
16,0.7619047619047619,0.7272727272727273,0.7441860465116279,22.0,0.7272727272727273,Travel
17,0.5476190476190477,0.7666666666666667,0.6388888888888888,30.0,0.7666666666666667,Reference
18,0.8181818181818182,0.8181818181818182,0.8181818181818182,22.0,0.8181818181818182,Advertising
19,0.8064516129032258,0.8333333333333334,0.819672131147541,30.0,0.8333333333333334,Video
20,0.8148148148148148,0.88,0.8461538461538461,25.0,0.88,Data
21,0.6,0.48,0.5333333333333332,25.0,0.48,Bitcoin
22,0.7058823529411765,0.8,0.7500000000000001,30.0,0.8,Games
23,0.65625,0.84,0.736842105263158,25.0,0.84,Project Management
24,0.92,0.92,0.92,25.0,0.92,Education
25,0.2903225806451613,0.32142857142857145,0.3050847457627119,28.0,0.32142857142857145,Database
26,0.6666666666666666,0.6,0.631578947368421,30.0,0.6,Cloud
27,0.40625,0.4642857142857143,0.4333333333333333,28.0,0.4642857142857143,Music
28,0.6538461538461539,0.6071428571428571,0.6296296296296297,28.0,0.6071428571428571,Photos
29,0.782608695652174,0.8181818181818182,0.8,22.0,0.8181818181818182,Other
30,0.5263157894736842,0.6666666666666666,0.5882352941176471,30.0,0.6666666666666666,Stocks
31,0.8518518518518519,0.8214285714285714,0.8363636363636364,28.0,0.8214285714285714,Application Development
32,0.8571428571428571,0.8181818181818182,0.8372093023255814,22.0,0.8181818181818182,Internet of Things
33,0.6956521739130435,0.5333333333333333,0.6037735849056605,30.0,0.5333333333333333,Banking
34,0.3611111111111111,0.43333333333333335,0.39393939393939387,30.0,0.43333333333333335,Backend
35,0.8695652173913043,0.7142857142857143,0.7843137254901961,28.0,0.7142857142857143,Medical
36,0.7575757575757576,0.8928571428571429,0.819672131147541,28.0,0.8928571428571429,Shipping
37,0.9615384615384616,0.8928571428571429,0.9259259259259259,28.0,0.8928571428571429,Weather
38,0.8695652173913043,0.9090909090909091,0.888888888888889,22.0,0.9090909090909091,Events
39,0.68,0.5666666666666667,0.6181818181818183,30.0,0.5666666666666667,Analytics
accuracy,0.7091254752851711,0.7091254752851711,0.7091254752851711,0.7091254752851711,,accuracy
macro avg,0.7222826392461833,0.7151266233766235,0.7132326496770139,1052.0,,macro avg
weighted avg,0.7155057653016029,0.7091254752851711,0.706878144228611,1052.0,,weighted avg
