Class,precision,recall,f1-score,support,accuracy,category_name
0,0.8,0.7142857142857143,0.7547169811320756,28.0,0.7142857142857143,Mapping
1,0.7391304347826086,0.7727272727272727,0.7555555555555555,22.0,0.7727272727272727,eCommerce
2,0.6875,0.5,0.5789473684210527,22.0,0.5,Messaging
3,0.6,0.6818181818181818,0.6382978723404256,22.0,0.6818181818181818,Tools
4,0.782608695652174,0.8181818181818182,0.8,22.0,0.8181818181818182,Payments
5,0.8148148148148148,0.88,0.8461538461538461,25.0,0.88,Enterprise
6,0.5757575757575758,0.76,0.6551724137931034,25.0,0.76,Government
7,0.7619047619047619,0.64,0.6956521739130435,25.0,0.64,Financial
8,0.6,0.36,0.45,25.0,0.36,Social
9,0.7142857142857143,0.6,0.6521739130434783,25.0,0.6,Science
10,0.9230769230769231,0.8571428571428571,0.888888888888889,28.0,0.8571428571428571,Telephony
11,0.38235294117647056,0.43333333333333335,0.40625,30.0,0.43333333333333335,Transportation
12,0.8235294117647058,0.6363636363636364,0.717948717948718,22.0,0.6363636363636364,Sports
13,0.5,0.5,0.5,30.0,0.5,Security
14,0.875,0.84,0.8571428571428572,25.0,0.84,Email
15,0.6764705882352942,0.7666666666666667,0.71875,30.0,0.7666666666666667,Search
16,0.6818181818181818,0.6818181818181818,0.6818181818181818,22.0,0.6818181818181818,Travel
17,0.6857142857142857,0.8,0.7384615384615385,30.0,0.8,Reference
18,0.7391304347826086,0.7727272727272727,0.7555555555555555,22.0,0.7727272727272727,Advertising
19,0.75,0.8,0.7741935483870969,30.0,0.8,Video
20,0.9166666666666666,0.88,0.8979591836734694,25.0,0.88,Data
21,0.6,0.36,0.45,25.0,0.36,Bitcoin
22,0.6176470588235294,0.7,0.65625,30.0,0.7,Games
23,0.76,0.76,0.76,25.0,0.76,Project Management
24,0.875,0.84,0.8571428571428572,25.0,0.84,Education
25,0.2692307692307692,0.25,0.2592592592592593,28.0,0.25,Database
26,0.7777777777777778,0.7,0.7368421052631577,30.0,0.7,Cloud
27,0.5172413793103449,0.5357142857142857,0.5263157894736843,28.0,0.5357142857142857,Music
28,0.696969696969697,0.8214285714285714,0.7540983606557378,28.0,0.8214285714285714,Photos
29,0.9523809523809523,0.9090909090909091,0.9302325581395349,22.0,0.9090909090909091,Other
30,0.575,0.7666666666666667,0.6571428571428571,30.0,0.7666666666666667,Stocks
31,0.92,0.8214285714285714,0.8679245283018867,28.0,0.8214285714285714,Application Development
32,0.782608695652174,0.8181818181818182,0.8,22.0,0.8181818181818182,Internet of Things
33,0.7916666666666666,0.6333333333333333,0.7037037037037038,30.0,0.6333333333333333,Banking
34,0.3793103448275862,0.36666666666666664,0.3728813559322034,30.0,0.36666666666666664,Backend
35,0.6551724137931034,0.6785714285714286,0.6666666666666666,28.0,0.6785714285714286,Medical
36,0.7058823529411765,0.8571428571428571,0.7741935483870968,28.0,0.8571428571428571,Shipping
37,0.8709677419354839,0.9642857142857143,0.9152542372881356,28.0,0.9642857142857143,Weather
38,0.9130434782608695,0.9545454545454546,0.9333333333333332,22.0,0.9545454545454546,Events
39,0.6333333333333333,0.6333333333333333,0.6333333333333333,30.0,0.6333333333333333,Analytics
accuracy,0.6977186311787072,0.6977186311787072,0.6977186311787072,0.6977186311787072,,accuracy
macro avg,0.7080748523084063,0.7016363636363636,0.7004553272563083,1052.0,,macro avg
weighted avg,0.7014178614711698,0.6977186311787072,0.6952388372797063,1052.0,,weighted avg
