Class,precision,recall,f1-score,support,accuracy,category_name
0,0.7619047619047619,0.5925925925925926,0.6666666666666666,27.0,0.5925925925925926,Mapping
1,0.9130434782608695,0.84,0.8749999999999999,25.0,0.84,eCommerce
2,0.6666666666666666,0.88,0.7586206896551725,25.0,0.88,Messaging
3,0.6666666666666666,0.56,0.6086956521739131,25.0,0.56,Tools
4,0.7142857142857143,0.6,0.6521739130434783,25.0,0.6,Payments
5,0.76,0.76,0.76,25.0,0.76,Enterprise
6,0.9285714285714286,0.9285714285714286,0.9285714285714286,28.0,0.9285714285714286,Government
7,0.38235294117647056,0.43333333333333335,0.40625,30.0,0.43333333333333335,Financial
8,0.8461538461538461,0.7333333333333333,0.7857142857142856,30.0,0.7333333333333333,Social
9,0.8181818181818182,0.72,0.7659574468085107,25.0,0.72,Science
10,0.7368421052631579,0.9333333333333333,0.8235294117647058,30.0,0.9333333333333333,Telephony
11,0.8461538461538461,0.7333333333333333,0.7857142857142856,30.0,0.7333333333333333,Transportation
12,0.7741935483870968,0.8,0.7868852459016393,30.0,0.8,Sports
13,0.96,0.96,0.96,25.0,0.96,Security
14,0.43478260869565216,0.4,0.41666666666666663,25.0,0.4,Email
15,0.71875,0.7666666666666667,0.7419354838709677,30.0,0.7666666666666667,Search
16,0.7666666666666667,0.92,0.8363636363636363,25.0,0.92,Travel
17,0.8214285714285714,0.92,0.8679245283018867,25.0,0.92,Reference
18,0.3793103448275862,0.4074074074074074,0.39285714285714285,27.0,0.4074074074074074,Advertising
19,0.8076923076923077,0.7,0.75,30.0,0.7,Video
20,0.5625,0.6428571428571429,0.6000000000000001,28.0,0.6428571428571429,Data
21,0.6875,0.7857142857142857,0.7333333333333334,28.0,0.7857142857142857,Bitcoin
22,0.48,0.4,0.4363636363636364,30.0,0.4,Games
23,0.896551724137931,0.9285714285714286,0.912280701754386,28.0,0.9285714285714286,Project Management
24,0.8,0.8,0.8000000000000002,30.0,0.8,Education
25,0.39285714285714285,0.36666666666666664,0.3793103448275862,30.0,0.36666666666666664,Database
26,0.9230769230769231,0.8888888888888888,0.9056603773584906,27.0,0.8888888888888888,Cloud
27,0.96,0.8888888888888888,0.923076923076923,27.0,0.8888888888888888,Music
28,0.7586206896551724,0.8148148148148148,0.7857142857142857,27.0,0.8148148148148148,Photos
29,0.7586206896551724,0.7333333333333333,0.7457627118644068,30.0,0.7333333333333333,Other
accuracy,0.7255139056831923,0.7255139056831923,0.7255139056831923,0.7255139056831923,,accuracy
macro avg,0.7307791496788489,0.7279435626102294,0.7263676266122479,827.0,,macro avg
weighted avg,0.7286501079720542,0.7255139056831923,0.7241276350321861,827.0,,weighted avg
