Class,precision,recall,f1-score,support,accuracy,category_name
0,0.71875,0.8518518518518519,0.7796610169491525,27.0,0.8518518518518519,Mapping
1,0.7142857142857143,0.7407407407407407,0.7272727272727273,27.0,0.7407407407407407,eCommerce
2,0.5882352941176471,0.3333333333333333,0.42553191489361697,30.0,0.3333333333333333,Messaging
3,0.8076923076923077,0.7,0.75,30.0,0.7,Tools
4,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0,0.7666666666666667,Payments
5,0.5531914893617021,0.8666666666666667,0.6753246753246753,30.0,0.8666666666666667,Enterprise
6,0.6153846153846154,0.8,0.6956521739130435,30.0,0.8,Government
7,0.6511627906976745,0.9333333333333333,0.767123287671233,30.0,0.9333333333333333,Financial
8,0.25,0.03571428571428571,0.0625,28.0,0.03571428571428571,Social
9,0.6071428571428571,0.5666666666666667,0.5862068965517241,30.0,0.5666666666666667,Science
10,0.5405405405405406,0.7407407407407407,0.625,27.0,0.7407407407407407,Telephony
11,0.8461538461538461,0.4074074074074074,0.5499999999999999,27.0,0.4074074074074074,Transportation
12,0.6129032258064516,0.6333333333333333,0.6229508196721313,30.0,0.6333333333333333,Sports
13,1.0,0.7037037037037037,0.8260869565217391,27.0,0.7037037037037037,Security
14,0.6111111111111112,0.7333333333333333,0.6666666666666666,30.0,0.7333333333333333,Email
15,0.3125,0.3333333333333333,0.3225806451612903,30.0,0.3333333333333333,Search
16,0.7307692307692307,0.6785714285714286,0.7037037037037038,28.0,0.6785714285714286,Travel
17,0.7,0.75,0.7241379310344827,28.0,0.75,Reference
18,0.9285714285714286,0.9285714285714286,0.9285714285714286,28.0,0.9285714285714286,Advertising
19,0.6129032258064516,0.6333333333333333,0.6229508196721313,30.0,0.6333333333333333,Video
accuracy,0.6568457538994801,0.6568457538994801,0.6568457538994801,0.6568457538994801,,accuracy
macro avg,0.6583982172054121,0.6568650793650794,0.6414294165123207,577.0,,macro avg
weighted avg,0.6557384032957119,0.6568457538994801,0.6403739370511997,577.0,,weighted avg
