Class,precision,recall,f1-score,support,accuracy,category_name
0,0.8,0.7407407407407407,0.7692307692307692,27.0,0.7407407407407407,Mapping
1,0.7,0.7777777777777778,0.7368421052631577,27.0,0.7777777777777778,eCommerce
2,0.4827586206896552,0.4666666666666667,0.47457627118644075,30.0,0.4666666666666667,Messaging
3,0.8,0.8,0.8000000000000002,30.0,0.8,Tools
4,0.6551724137931034,0.6333333333333333,0.6440677966101694,30.0,0.6333333333333333,Payments
5,0.5945945945945946,0.7333333333333333,0.6567164179104478,30.0,0.7333333333333333,Enterprise
6,0.7333333333333333,0.7333333333333333,0.7333333333333333,30.0,0.7333333333333333,Government
7,0.78125,0.8333333333333334,0.8064516129032259,30.0,0.8333333333333334,Financial
8,0.45161290322580644,0.5,0.47457627118644063,28.0,0.5,Social
9,0.75,0.5,0.6,30.0,0.5,Science
10,0.5666666666666667,0.6296296296296297,0.5964912280701755,27.0,0.6296296296296297,Telephony
11,0.7647058823529411,0.48148148148148145,0.5909090909090909,27.0,0.48148148148148145,Transportation
12,0.53125,0.5666666666666667,0.5483870967741935,30.0,0.5666666666666667,Sports
13,0.8947368421052632,0.6296296296296297,0.7391304347826088,27.0,0.6296296296296297,Security
14,0.6052631578947368,0.7666666666666667,0.676470588235294,30.0,0.7666666666666667,Email
15,0.48484848484848486,0.5333333333333333,0.507936507936508,30.0,0.5333333333333333,Search
16,0.7307692307692307,0.6785714285714286,0.7037037037037038,28.0,0.6785714285714286,Travel
17,0.7,0.75,0.7241379310344827,28.0,0.75,Reference
18,0.8666666666666667,0.9285714285714286,0.896551724137931,28.0,0.9285714285714286,Advertising
19,0.6206896551724138,0.6,0.6101694915254238,30.0,0.6,Video
accuracy,0.6637781629116117,0.6637781629116117,0.6637781629116117,0.6637781629116117,,accuracy
macro avg,0.6757159226056448,0.6641534391534392,0.6644841187366699,577.0,,macro avg
weighted avg,0.673748921644175,0.6637781629116117,0.663422393582512,577.0,,weighted avg
