Class,precision,recall,f1-score,support,accuracy,category_name
0,0.6842105263157895,0.4642857142857143,0.5531914893617021,28.0,0.4642857142857143,Mapping
1,0.5454545454545454,0.5454545454545454,0.5454545454545454,22.0,0.5454545454545454,Social
2,0.5555555555555556,0.45454545454545453,0.5,22.0,0.45454545454545453,eCommerce
3,0.4782608695652174,0.5,0.4888888888888889,22.0,0.5,Messaging
4,0.9,0.8181818181818182,0.8571428571428572,22.0,0.8181818181818182,Tools
5,1.0,0.84,0.9130434782608696,25.0,0.84,Payments
6,0.8571428571428571,0.9,0.8780487804878048,20.0,0.9,Enterprise
7,0.59375,0.76,0.6666666666666666,25.0,0.76,Government
8,0.4642857142857143,0.52,0.49056603773584906,25.0,0.52,Financial
9,0.5909090909090909,0.52,0.5531914893617023,25.0,0.52,Science
10,0.9473684210526315,0.9,0.9230769230769231,20.0,0.9,Telephony
11,0.8,0.8,0.8000000000000002,25.0,0.8,Video
12,0.896551724137931,0.9285714285714286,0.912280701754386,28.0,0.9285714285714286,Search
13,0.3103448275862069,0.3,0.3050847457627119,30.0,0.3,Advertising
14,0.8125,0.65,0.7222222222222223,20.0,0.65,Reference
15,1.0,0.8181818181818182,0.9,22.0,0.8181818181818182,Travel
16,0.8888888888888888,0.8,0.8421052631578948,20.0,0.8,Transportation
17,0.5833333333333334,0.4666666666666667,0.5185185185185186,30.0,0.4666666666666667,Email
18,0.85,0.68,0.7555555555555556,25.0,0.68,Security
19,0.696969696969697,0.7666666666666667,0.7301587301587302,30.0,0.7666666666666667,Sports
20,0.7619047619047619,0.8,0.7804878048780488,20.0,0.8,Photos
21,0.76,0.8636363636363636,0.8085106382978724,22.0,0.8636363636363636,Music
22,0.6176470588235294,0.7,0.65625,30.0,0.7,Cloud
23,0.7647058823529411,0.65,0.7027027027027027,20.0,0.65,Other
24,0.782608695652174,0.8181818181818182,0.8,22.0,0.8181818181818182,Database
25,0.7037037037037037,0.6333333333333333,0.6666666666666667,30.0,0.6333333333333333,Education
26,0.8461538461538461,0.88,0.8627450980392156,25.0,0.88,Project Management
27,0.875,0.7,0.7777777777777777,20.0,0.7,Games
28,0.7,0.7,0.7,20.0,0.7,Bitcoin
29,0.375,0.24,0.2926829268292683,25.0,0.24,Data
30,0.5714285714285714,0.8,0.6666666666666666,30.0,0.8,Analytics
31,0.9090909090909091,0.8,0.8510638297872342,25.0,0.8,Events
32,0.8260869565217391,0.76,0.7916666666666667,25.0,0.76,Weather
33,0.9444444444444444,0.85,0.8947368421052632,20.0,0.85,Shipping
34,0.45161290322580644,0.5,0.47457627118644063,28.0,0.5,Medical
35,0.7333333333333333,0.7333333333333333,0.7333333333333333,30.0,0.7333333333333333,Stocks
36,0.4642857142857143,0.4642857142857143,0.4642857142857143,28.0,0.4642857142857143,Banking
37,0.5384615384615384,0.5,0.5185185185185186,28.0,0.5,Backend
38,0.782608695652174,0.8181818181818182,0.8,22.0,0.8181818181818182,Internet of Things
39,0.5581395348837209,0.8,0.6575342465753425,30.0,0.8,Application Development
40,0.8666666666666667,0.9285714285714286,0.896551724137931,28.0,0.9285714285714286,Storage
41,0.9166666666666666,1.0,0.9565217391304348,22.0,1.0,Media
42,0.7619047619047619,0.8,0.7804878048780488,20.0,0.8,Office
43,0.631578947368421,0.8,0.7058823529411765,30.0,0.8,Chat
44,0.36,0.3,0.3272727272727273,30.0,0.3,News Services
45,0.7096774193548387,0.7857142857142857,0.7457627118644068,28.0,0.7857142857142857,Entertainment
46,0.8888888888888888,0.8571428571428571,0.8727272727272727,28.0,0.8571428571428571,Real Estate
47,0.6666666666666666,0.7142857142857143,0.689655172413793,28.0,0.7142857142857143,Images
48,0.9166666666666666,1.0,0.9565217391304348,22.0,1.0,File Sharing
49,0.47058823529411764,0.5333333333333333,0.5,30.0,0.5333333333333333,Domains
accuracy,0.694888178913738,0.694888178913738,0.694888178913738,0.694888178913738,,accuracy
macro avg,0.7122209504118813,0.7032510822510822,0.7037357168476157,1252.0,,macro avg
weighted avg,0.699265036100951,0.694888178913738,0.6929247467229881,1252.0,,weighted avg
