Class,precision,recall,f1-score,support,accuracy,category_name
0,0.6923076923076923,0.6428571428571429,0.6666666666666666,28.0,0.6428571428571429,Mapping
1,0.36363636363636365,0.36363636363636365,0.36363636363636365,22.0,0.36363636363636365,Social
2,0.8,0.36363636363636365,0.5000000000000001,22.0,0.36363636363636365,eCommerce
3,0.6666666666666666,0.36363636363636365,0.4705882352941177,22.0,0.36363636363636365,Messaging
4,0.6551724137931034,0.8636363636363636,0.7450980392156864,22.0,0.8636363636363636,Tools
5,0.7419354838709677,0.92,0.8214285714285714,25.0,0.92,Payments
6,0.6923076923076923,0.9,0.7826086956521738,20.0,0.9,Enterprise
7,0.40540540540540543,0.6,0.48387096774193555,25.0,0.6,Government
8,0.6153846153846154,0.32,0.4210526315789474,25.0,0.32,Financial
9,0.6470588235294118,0.44,0.5238095238095238,25.0,0.44,Science
10,0.5625,0.9,0.6923076923076923,20.0,0.9,Telephony
11,0.6538461538461539,0.68,0.6666666666666666,25.0,0.68,Video
12,0.8928571428571429,0.8928571428571429,0.8928571428571429,28.0,0.8928571428571429,Search
13,0.1111111111111111,0.06666666666666667,0.08333333333333334,30.0,0.06666666666666667,Advertising
14,0.8,0.6,0.6857142857142857,20.0,0.6,Reference
15,0.76,0.8636363636363636,0.8085106382978724,22.0,0.8636363636363636,Travel
16,0.6538461538461539,0.85,0.7391304347826088,20.0,0.85,Transportation
17,0.5833333333333334,0.23333333333333334,0.33333333333333337,30.0,0.23333333333333334,Email
18,0.76,0.76,0.76,25.0,0.76,Security
19,0.2826086956521739,0.43333333333333335,0.34210526315789475,30.0,0.43333333333333335,Sports
20,0.8333333333333334,0.75,0.7894736842105262,20.0,0.75,Photos
21,0.5483870967741935,0.7727272727272727,0.6415094339622641,22.0,0.7727272727272727,Music
22,0.42105263157894735,0.5333333333333333,0.47058823529411764,30.0,0.5333333333333333,Cloud
23,1.0,0.2,0.33333333333333337,20.0,0.2,Other
24,0.6538461538461539,0.7727272727272727,0.7083333333333333,22.0,0.7727272727272727,Database
25,0.4406779661016949,0.8666666666666667,0.5842696629213483,30.0,0.8666666666666667,Education
26,0.7241379310344828,0.84,0.7777777777777777,25.0,0.84,Project Management
27,0.6363636363636364,0.7,0.6666666666666666,20.0,0.7,Games
28,0.8888888888888888,0.4,0.5517241379310346,20.0,0.4,Bitcoin
29,0.0,0.0,0.0,25.0,0.0,Data
30,0.5,0.8333333333333334,0.625,30.0,0.8333333333333334,Analytics
31,0.5,0.76,0.6031746031746031,25.0,0.76,Events
32,0.6129032258064516,0.76,0.6785714285714285,25.0,0.76,Weather
33,0.7894736842105263,0.75,0.7692307692307692,20.0,0.75,Shipping
34,0.3333333333333333,0.03571428571428571,0.06451612903225806,28.0,0.03571428571428571,Medical
35,0.3793103448275862,0.36666666666666664,0.3728813559322034,30.0,0.36666666666666664,Stocks
36,0.5625,0.32142857142857145,0.40909090909090917,28.0,0.32142857142857145,Banking
37,0.5384615384615384,0.25,0.3414634146341463,28.0,0.25,Backend
38,0.8076923076923077,0.9545454545454546,0.875,22.0,0.9545454545454546,Internet of Things
39,0.48,0.4,0.4363636363636364,30.0,0.4,Application Development
40,0.8275862068965517,0.8571428571428571,0.8421052631578947,28.0,0.8571428571428571,Storage
41,0.88,1.0,0.9361702127659575,22.0,1.0,Media
42,0.7,0.7,0.7,20.0,0.7,Office
43,0.6666666666666666,0.6,0.631578947368421,30.0,0.6,Chat
44,0.125,0.16666666666666666,0.14285714285714288,30.0,0.16666666666666666,News Services
45,0.6206896551724138,0.6428571428571429,0.6315789473684211,28.0,0.6428571428571429,Entertainment
46,0.7575757575757576,0.8928571428571429,0.819672131147541,28.0,0.8928571428571429,Real Estate
47,0.6216216216216216,0.8214285714285714,0.7076923076923075,28.0,0.8214285714285714,Images
48,0.8076923076923077,0.9545454545454546,0.875,22.0,0.9545454545454546,File Sharing
49,0.2916666666666667,0.23333333333333334,0.2592592592592593,30.0,0.23333333333333334,Domains
accuracy,0.5902555910543131,0.5902555910543131,0.5902555910543131,0.5902555910543131,,accuracy
macro avg,0.6057767740418609,0.6038640692640692,0.5805520241710425,1252.0,,macro avg
weighted avg,0.5891022816307034,0.5902555910543131,0.5662159125632477,1252.0,,weighted avg
