Class,precision,recall,f1-score,support,accuracy,category_name
0,0.6666666666666666,0.5925925925925926,0.627450980392157,27.0,0.5925925925925926,Mapping
1,1.0,0.36363636363636365,0.5333333333333333,22.0,0.36363636363636365,Enterprise
2,0.5789473684210527,0.5,0.5365853658536586,22.0,0.5,eCommerce
3,0.7272727272727273,0.38095238095238093,0.5,21.0,0.38095238095238093,Financial
4,0.7307692307692307,0.8636363636363636,0.7916666666666666,22.0,0.8636363636363636,Government
5,0.6388888888888888,0.92,0.7540983606557377,25.0,0.92,Social
6,0.76,0.95,0.8444444444444444,20.0,0.95,Payments
7,0.5428571428571428,0.76,0.6333333333333332,25.0,0.76,Tools
8,0.7272727272727273,0.32,0.4444444444444444,25.0,0.32,Messaging
9,0.6923076923076923,0.36,0.47368421052631576,25.0,0.36,Science
10,1.0,0.9,0.9473684210526316,20.0,0.9,Telephony
11,0.7083333333333334,0.68,0.6938775510204083,25.0,0.68,Video
12,0.71875,0.8214285714285714,0.7666666666666666,28.0,0.8214285714285714,Search
13,0.18181818181818182,0.06666666666666667,0.0975609756097561,30.0,0.06666666666666667,Advertising
14,0.7692307692307693,0.5,0.6060606060606061,20.0,0.5,Reference
15,1.0,0.6363636363636364,0.7777777777777778,22.0,0.6363636363636364,Travel
16,0.6785714285714286,0.95,0.7916666666666667,20.0,0.95,Transportation
17,0.4090909090909091,0.3,0.34615384615384615,30.0,0.3,Email
18,0.625,0.8,0.7017543859649122,25.0,0.8,Sports
19,0.4090909090909091,0.6,0.4864864864864865,30.0,0.6,Project Management
20,0.625,0.75,0.6818181818181818,20.0,0.75,Data
21,0.7058823529411765,0.5454545454545454,0.6153846153846153,22.0,0.5454545454545454,Games
22,0.46296296296296297,0.8333333333333334,0.5952380952380952,30.0,0.8333333333333334,Bitcoin
23,0.7272727272727273,0.4,0.5161290322580645,20.0,0.4,Education
24,0.7692307692307693,0.9090909090909091,0.8333333333333333,22.0,0.9090909090909091,Cloud
25,0.5652173913043478,0.8666666666666667,0.6842105263157895,30.0,0.8666666666666667,Music
26,0.7037037037037037,0.76,0.7307692307692308,25.0,0.76,Photos
27,0.8333333333333334,1.0,0.9090909090909091,20.0,1.0,Database
28,0.8333333333333334,0.5,0.625,20.0,0.5,Internet of Things
29,0.8095238095238095,0.7727272727272727,0.7906976744186046,22.0,0.7727272727272727,Shipping
30,0.509090909090909,0.9333333333333333,0.6588235294117647,30.0,0.9333333333333333,Application Development
31,0.75,0.84,0.7924528301886793,25.0,0.84,Events
32,0.5666666666666667,0.68,0.6181818181818183,25.0,0.68,Banking
33,1.0,0.6,0.7499999999999999,20.0,0.6,Stocks
34,0.2,0.07142857142857142,0.10526315789473682,28.0,0.07142857142857142,Medical
35,0.5348837209302325,0.7666666666666667,0.6301369863013698,30.0,0.7666666666666667,Analytics
36,0.631578947368421,0.42857142857142855,0.5106382978723404,28.0,0.42857142857142855,Other
37,0.7368421052631579,0.6666666666666666,0.7,21.0,0.6666666666666666,Security
38,0.84,0.9545454545454546,0.8936170212765958,22.0,0.9545454545454546,Backend
39,0.7894736842105263,1.0,0.8823529411764706,30.0,1.0,News Services
40,0.8181818181818182,0.9642857142857143,0.8852459016393442,28.0,0.9642857142857143,Domains
41,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0,0.8181818181818182,File Sharing
42,0.6470588235294118,0.55,0.5945945945945946,20.0,0.55,Images
43,0.6285714285714286,0.7333333333333333,0.6769230769230768,30.0,0.7333333333333333,Real Estate
44,0.25,0.03333333333333333,0.058823529411764705,30.0,0.03333333333333333,Entertainment
45,0.6896551724137931,0.7142857142857143,0.7017543859649122,28.0,0.7142857142857143,Chat
46,0.6,0.75,0.6666666666666665,28.0,0.75,Media
47,0.6052631578947368,0.8214285714285714,0.6969696969696969,28.0,0.8214285714285714,Storage
48,0.9090909090909091,1.0,0.9523809523809523,20.0,1.0,Office
49,0.7368421052631579,0.4666666666666667,0.5714285714285714,30.0,0.4666666666666667,Weather
accuracy,0.6615508885298869,0.6615508885298869,0.6615508885298869,0.6615508885298869,,accuracy
macro avg,0.6798179245745125,0.6679055315055317,0.6512077772101567,1238.0,,macro avg
weighted avg,0.6618458445419618,0.6615508885298869,0.6388213472288818,1238.0,,weighted avg
