Class,precision,recall,f1-score,support,accuracy,category_name
0,0.7727272727272727,0.6071428571428571,0.68,28.0,0.6071428571428571,Mapping
1,0.5454545454545454,0.8181818181818182,0.6545454545454545,22.0,0.8181818181818182,eCommerce
2,0.5217391304347826,0.5454545454545454,0.5333333333333332,22.0,0.5454545454545454,Messaging
3,0.55,0.5,0.5238095238095238,22.0,0.5,Tools
4,0.8695652173913043,0.9090909090909091,0.888888888888889,22.0,0.9090909090909091,Payments
5,0.8888888888888888,0.96,0.923076923076923,25.0,0.96,Enterprise
6,0.8571428571428571,0.9,0.8780487804878048,20.0,0.9,Government
7,0.5757575757575758,0.76,0.6551724137931034,25.0,0.76,Financial
8,0.5,0.36,0.41860465116279066,25.0,0.36,Social
9,0.6666666666666666,0.56,0.6086956521739131,25.0,0.56,Science
10,0.9,0.9,0.9,20.0,0.9,Telephony
11,0.6785714285714286,0.76,0.7169811320754718,25.0,0.76,Transportation
12,0.7941176470588235,0.9642857142857143,0.8709677419354839,28.0,0.9642857142857143,Sports
13,0.47368421052631576,0.3,0.3673469387755102,30.0,0.3,Security
14,0.8125,0.65,0.7222222222222223,20.0,0.65,Email
15,0.85,0.7727272727272727,0.8095238095238095,22.0,0.7727272727272727,Search
16,0.9333333333333333,0.7,0.8,20.0,0.7,Travel
17,0.7333333333333333,0.36666666666666664,0.4888888888888889,30.0,0.36666666666666664,Reference
18,0.8333333333333334,0.8,0.816326530612245,25.0,0.8,Advertising
19,0.6046511627906976,0.8666666666666667,0.7123287671232877,30.0,0.8666666666666667,Video
20,0.7,0.7,0.7,20.0,0.7,Data
21,0.6896551724137931,0.9090909090909091,0.7843137254901961,22.0,0.9090909090909091,Bitcoin
22,0.6666666666666666,0.8,0.7272727272727272,30.0,0.8,Games
23,0.6666666666666666,0.4,0.5,20.0,0.4,Project Management
24,0.8095238095238095,0.7727272727272727,0.7906976744186046,22.0,0.7727272727272727,Education
25,0.9047619047619048,0.6333333333333333,0.7450980392156863,30.0,0.6333333333333333,Database
26,0.7575757575757576,1.0,0.8620689655172413,25.0,1.0,Cloud
27,0.7777777777777778,0.7,0.7368421052631577,20.0,0.7,Music
28,0.6521739130434783,0.75,0.6976744186046512,20.0,0.75,Photos
29,0.5555555555555556,0.2,0.29411764705882354,25.0,0.2,Other
30,0.6046511627906976,0.8666666666666667,0.7123287671232877,30.0,0.8666666666666667,Stocks
31,0.84,0.84,0.8399999999999999,25.0,0.84,Application Development
32,0.9090909090909091,0.8,0.8510638297872342,25.0,0.8,Internet of Things
33,0.8947368421052632,0.85,0.8717948717948718,20.0,0.85,Banking
34,0.6153846153846154,0.2857142857142857,0.3902439024390244,28.0,0.2857142857142857,Backend
35,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0,0.7666666666666667,Medical
36,0.5,0.39285714285714285,0.44,28.0,0.39285714285714285,Shipping
37,0.7037037037037037,0.6785714285714286,0.6909090909090909,28.0,0.6785714285714286,Weather
38,0.8260869565217391,0.8636363636363636,0.8444444444444444,22.0,0.8636363636363636,Events
39,0.6052631578947368,0.7666666666666667,0.676470588235294,30.0,0.7666666666666667,Analytics
40,0.8666666666666667,0.9285714285714286,0.896551724137931,28.0,0.9285714285714286,Storage
41,0.9565217391304348,1.0,0.9777777777777777,22.0,1.0,Media
42,0.6818181818181818,0.75,0.7142857142857143,20.0,0.75,Office
43,0.6578947368421053,0.8333333333333334,0.7352941176470588,30.0,0.8333333333333334,Chat
44,0.42857142857142855,0.3,0.3529411764705882,30.0,0.3,News Services
45,0.7096774193548387,0.7857142857142857,0.7457627118644068,28.0,0.7857142857142857,Entertainment
46,0.8214285714285714,0.8214285714285714,0.8214285714285714,28.0,0.8214285714285714,Real Estate
47,0.6363636363636364,0.75,0.6885245901639345,28.0,0.75,Images
48,0.88,1.0,0.9361702127659575,22.0,1.0,File Sharing
49,0.5714285714285714,0.8,0.6666666666666666,30.0,0.8,Domains
accuracy,0.713258785942492,0.713258785942492,0.713258785942492,0.713258785942492,,accuracy
macro avg,0.7203555758631868,0.718903896103896,0.7085234475975654,1252.0,,macro avg
weighted avg,0.713191817784636,0.713258785942492,0.7014769457809379,1252.0,,weighted avg
