Class,precision,recall,f1-score,support,accuracy,category_name
0,0.631578947368421,0.42857142857142855,0.5106382978723404,28.0,0.42857142857142855,Mapping
1,0.5909090909090909,0.5909090909090909,0.5909090909090909,22.0,0.5909090909090909,eCommerce
2,0.5555555555555556,0.45454545454545453,0.5,22.0,0.45454545454545453,Messaging
3,0.55,0.5,0.5238095238095238,22.0,0.5,Tools
4,0.8421052631578947,0.7272727272727273,0.7804878048780488,22.0,0.7272727272727273,Payments
5,1.0,0.84,0.9130434782608696,25.0,0.84,Enterprise
6,0.782608695652174,0.9,0.8372093023255814,20.0,0.9,Government
7,0.625,0.8,0.7017543859649122,25.0,0.8,Financial
8,0.43333333333333335,0.52,0.4727272727272728,25.0,0.52,Social
9,0.5454545454545454,0.48,0.5106382978723404,25.0,0.48,Science
10,0.9473684210526315,0.9,0.9230769230769231,20.0,0.9,Telephony
11,0.8695652173913043,0.8,0.8333333333333333,25.0,0.8,Transportation
12,0.8928571428571429,0.8928571428571429,0.8928571428571429,28.0,0.8928571428571429,Sports
13,0.28205128205128205,0.36666666666666664,0.31884057971014496,30.0,0.36666666666666664,Security
14,0.8125,0.65,0.7222222222222223,20.0,0.65,Email
15,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0,0.8181818181818182,Search
16,0.8823529411764706,0.75,0.8108108108108107,20.0,0.75,Travel
17,0.6086956521739131,0.4666666666666667,0.5283018867924527,30.0,0.4666666666666667,Reference
18,0.8636363636363636,0.76,0.8085106382978724,25.0,0.76,Advertising
19,0.5365853658536586,0.7333333333333333,0.6197183098591549,30.0,0.7333333333333333,Video
20,0.75,0.75,0.75,20.0,0.75,Data
21,0.7307692307692307,0.8636363636363636,0.7916666666666666,22.0,0.8636363636363636,Bitcoin
22,0.6470588235294118,0.7333333333333333,0.6875,30.0,0.7333333333333333,Games
23,0.631578947368421,0.6,0.6153846153846154,20.0,0.6,Project Management
24,0.85,0.7727272727272727,0.8095238095238095,22.0,0.7727272727272727,Education
25,0.7727272727272727,0.5666666666666667,0.6538461538461539,30.0,0.5666666666666667,Database
26,0.7857142857142857,0.88,0.830188679245283,25.0,0.88,Cloud
27,0.8666666666666667,0.65,0.7428571428571429,20.0,0.65,Music
28,0.75,0.75,0.75,20.0,0.75,Photos
29,0.35,0.28,0.3111111111111111,25.0,0.28,Other
30,0.6410256410256411,0.8333333333333334,0.7246376811594204,30.0,0.8333333333333334,Stocks
31,0.9047619047619048,0.76,0.8260869565217391,25.0,0.76,Application Development
32,0.8636363636363636,0.76,0.8085106382978724,25.0,0.76,Internet of Things
33,0.8823529411764706,0.75,0.8108108108108107,20.0,0.75,Banking
34,0.6,0.5357142857142857,0.5660377358490566,28.0,0.5357142857142857,Backend
35,0.7647058823529411,0.8666666666666667,0.8125,30.0,0.8666666666666667,Medical
36,0.4444444444444444,0.42857142857142855,0.43636363636363634,28.0,0.42857142857142855,Shipping
37,0.6666666666666666,0.7142857142857143,0.689655172413793,28.0,0.7142857142857143,Weather
38,0.7916666666666666,0.8636363636363636,0.8260869565217391,22.0,0.8636363636363636,Events
39,0.5813953488372093,0.8333333333333334,0.684931506849315,30.0,0.8333333333333334,Analytics
40,0.8928571428571429,0.8928571428571429,0.8928571428571429,28.0,0.8928571428571429,Storage
41,0.9166666666666666,1.0,0.9565217391304348,22.0,1.0,Media
42,0.875,0.7,0.7777777777777777,20.0,0.7,Office
43,0.6111111111111112,0.7333333333333333,0.6666666666666666,30.0,0.7333333333333333,Chat
44,0.32142857142857145,0.3,0.3103448275862069,30.0,0.3,News Services
45,0.7096774193548387,0.7857142857142857,0.7457627118644068,28.0,0.7857142857142857,Entertainment
46,0.8888888888888888,0.8571428571428571,0.8727272727272727,28.0,0.8571428571428571,Real Estate
47,0.7037037037037037,0.6785714285714286,0.6909090909090909,28.0,0.6785714285714286,Images
48,0.9565217391304348,1.0,0.9777777777777777,22.0,1.0,File Sharing
49,0.45454545454545453,0.5,0.47619047619047616,30.0,0.5,Domains
accuracy,0.6940894568690096,0.6940894568690096,0.6940894568690096,0.6940894568690096,,accuracy
macro avg,0.7161019604541365,0.7003705627705628,0.7034434567795451,1252.0,,macro avg
weighted avg,0.704017008544,0.6940894568690096,0.6940973574707899,1252.0,,weighted avg
